Nr,TID,PID,x [micron],y [micron],t [sec],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],? [deg],?? [deg]
1651,29,57,1041.032,493.572,128402.534,91,196.831,190.773,NA,0.505,4.207E-4,-90,15.945
1652,29,58,1041.032,493.067,129602.558,91,197.336,191.275,NA,0.505,4.207E-4,-90,0
1653,29,59,1041.032,493.067,130802.581,122,197.336,191.275,NA,0,0,0,90
1654,29,60,1041.032,492.562,132002.605,91,197.841,191.778,NA,0.505,4.207E-4,-90,-90
1655,29,61,1041.032,491.048,133202.629,30,199.355,193.285,NA,1.514,0.001,-90,0
1656,29,62,1041.032,491.048,134402.652,61,199.355,193.285,NA,0,0,0,90
1657,29,63,1041.032,489.029,135602.676,61,201.374,195.294,NA,2.019,0.002,-90,-90
1658,29,64,1041.032,487.514,136802.7,61,202.889,196.801,NA,1.514,0.001,-90,0
1659,29,65,1041.032,487.514,138002.723,61,202.889,196.801,NA,0,0,0,90
1660,29,66,1041.032,487.514,139202.747,91,202.889,196.801,NA,0,0,0,0
1661,29,67,1041.032,487.514,140402.771,91,202.889,196.801,NA,0,0,0,0
1662,29,68,1041.032,487.514,141602.794,61,202.889,196.801,NA,0,0,0,0
1663,29,69,1041.032,487.514,142802.818,61,202.889,196.801,NA,0,0,0,0
1664,29,71,1041.032,487.514,144002.842,61,202.889,196.801,NA,0,0,0,0
1665,31,1,601.348,916.345,45600.9,153,0,0,NA,NA,NA,NA,NA
1666,31,2,596.804,916.345,46800.924,61,4.543,4.543,NA,4.543,0.004,180,NA
1667,31,3,591.251,916.345,48000.947,30,10.096,10.096,NA,5.553,0.005,180,0
1668,31,4,587.718,916.345,49200.971,61,13.63,13.63,NA,3.534,0.003,180,0
1669,31,5,584.184,916.345,50400.995,122,17.163,17.163,NA,3.534,0.003,180,0
1670,31,6,584.184,916.345,51601.018,61,17.163,17.163,NA,0,0,0,-180
1671,31,7,582.165,916.345,52801.042,61,19.183,19.183,NA,2.019,0.002,180,180
1672,31,8,579.136,916.345,54001.066,30,22.211,22.211,NA,3.029,0.003,180,0
1673,31,9,576.107,916.345,55201.089,122,25.24,25.24,NA,3.029,0.003,180,0
1674,31,10,573.079,913.821,56401.113,61,29.183,28.381,NA,3.943,0.003,-140.194,39.806
1675,31,11,571.564,913.316,57601.137,153,30.779,29.937,NA,1.596,0.001,-161.565,-21.371
1676,31,12,571.564,913.316,58801.16,91,30.779,29.937,NA,0,0,0,161.565
1677,31,13,571.564,913.316,60001.184,122,30.779,29.937,NA,0,0,0,0
1678,31,14,571.564,913.316,61201.208,61,30.779,29.937,NA,0,0,0,0
1679,31,15,570.555,910.792,62401.231,91,33.498,31.29,NA,2.718,0.002,-111.801,-111.801
1680,31,16,570.555,910.792,63601.255,122,33.498,31.29,NA,0,0,0,111.801
1681,31,17,567.021,910.792,64801.279,30,37.031,34.773,NA,3.534,0.003,180,180
1682,31,18,563.992,910.792,66001.302,30,40.06,37.766,NA,3.029,0.003,180,0
1683,31,19,563.992,910.792,67201.326,91,40.06,37.766,NA,0,0,0,-180
1684,31,20,558.944,910.792,68401.35,91,45.108,42.766,NA,5.048,0.004,180,180
1685,31,21,556.42,910.792,69601.374,153,47.632,45.269,NA,2.524,0.002,180,0
1686,31,22,555.41,910.792,70801.397,153,48.642,46.272,NA,1.01,8.413E-4,180,0
1687,31,23,550.362,908.773,72001.421,61,54.079,51.544,NA,5.437,0.005,-158.199,21.801
1688,31,24,550.362,908.773,73201.445,183,54.079,51.544,NA,0,0,0,158.199
1689,31,25,550.362,908.268,74401.468,122,54.583,51.621,NA,0.505,4.207E-4,-90,-90
1690,31,26,547.334,904.735,75601.492,91,59.238,55.248,NA,4.654,0.004,-130.601,-40.601
1691,31,27,544.305,902.211,76801.516,122,63.18,58.768,NA,3.943,0.003,-140.194,-9.593
1692,31,28,542.286,900.696,78001.539,122,65.704,61.1,NA,2.524,0.002,-143.13,-2.936
1693,31,29,537.742,897.667,79201.563,61,71.164,66.291,NA,5.46,0.005,-146.31,-3.18
1694,31,30,532.189,894.134,80401.587,183,77.746,72.637,NA,6.582,0.005,-147.529,-1.219
1695,31,31,526.132,889.591,81601.61,91,85.318,79.832,NA,7.572,0.006,-143.13,4.399
1696,31,32,521.589,887.067,82801.634,61,90.516,84.963,NA,5.197,0.004,-150.945,-7.815
1697,31,33,516.036,879.494,84001.658,122,99.906,92.931,NA,9.39,0.008,-126.254,24.692
1698,31,34,508.464,866.874,85201.681,61,114.623,105.237,NA,14.717,0.012,-120.964,5.29
1699,31,35,500.387,858.798,86401.705,61,126.045,116.21,NA,11.422,0.01,-135,-14.036
1700,31,36,492.31,848.197,87601.729,61,139.373,128.582,NA,13.327,0.011,-127.304,7.696
1701,31,37,490.291,844.663,88801.752,91,143.442,132.182,NA,4.07,0.003,-119.745,7.559
1702,31,38,484.738,836.586,90001.776,61,153.244,141.277,NA,9.802,0.008,-124.509,-4.764
1703,31,39,480.195,831.033,91201.8,122,160.419,148.176,NA,7.175,0.006,-129.289,-4.781
1704,31,40,475.651,823.461,92401.823,91,169.249,156.291,NA,8.83,0.007,-120.964,8.326
1705,31,41,472.623,818.413,93601.847,91,175.136,161.743,NA,5.887,0.005,-120.964,0
1706,31,42,472.118,816.899,94801.871,255,176.732,163.064,NA,1.596,0.001,-108.435,12.529
1707,31,43,471.613,814.375,96001.895,91,179.306,165.012,NA,2.574,0.002,-101.31,7.125
1708,31,44,467.575,808.822,97201.918,122,186.172,171.629,NA,6.866,0.006,-126.027,-24.717
1709,31,45,465.555,803.774,98401.942,91,191.609,176.385,NA,5.437,0.005,-111.801,14.226
1710,31,46,464.041,800.24,99601.966,153,195.454,179.815,NA,3.844,0.003,-113.199,-1.397
1711,31,47,463.031,798.726,100801.989,122,197.274,181.565,NA,1.82,0.002,-123.69,-10.491
1712,31,48,462.527,796.707,102002.013,122,199.355,183.261,NA,2.081,0.002,-104.036,19.654
1713,31,49,461.012,792.163,103202.037,91,204.144,187.39,NA,4.789,0.004,-108.435,-4.399
1714,31,50,460.002,790.144,104402.06,91,206.402,189.486,NA,2.258,0.002,-116.565,-8.13
1715,31,51,458.488,787.115,105602.084,61,209.788,192.637,NA,3.386,0.003,-116.565,0
1716,31,52,456.974,779.543,106802.108,153,217.51,198.893,NA,7.722,0.006,-101.31,15.255
1717,31,53,455.459,776.515,108002.131,122,220.896,202.079,NA,3.386,0.003,-116.565,-15.255
1718,31,54,455.459,773.99,109202.155,61,223.42,203.834,NA,2.524,0.002,-90,26.565
1719,31,55,455.964,771.971,110402.179,61,225.502,204.891,NA,2.081,0.002,-75.964,14.036
1720,31,56,455.964,771.971,111602.202,30,225.502,204.891,NA,0,0,0,75.964
1721,31,57,455.964,771.971,112802.226,30,225.502,204.891,NA,0,0,0,0
1722,31,58,456.974,770.457,114002.25,30,227.322,205.249,NA,1.82,0.002,-56.31,-56.31
1723,31,59,458.488,768.942,115202.273,91,229.464,205.272,NA,2.142,0.002,-45,11.31
1724,31,60,458.488,768.942,116402.297,30,229.464,205.272,NA,0,0,0,45
1725,31,61,458.488,768.942,117602.321,61,229.464,205.272,NA,0,0,0,0
1726,31,62,458.488,768.942,118802.344,30,229.464,205.272,NA,0,0,0,0
1727,31,63,460.002,768.942,120002.368,30,230.978,204.22,NA,1.514,0.001,0,0
1728,31,64,462.527,768.438,121202.392,61,233.552,202.85,NA,2.574,0.002,-11.31,-11.31
1729,31,65,466.565,765.914,122402.416,61,238.314,201.98,NA,4.762,0.004,-32.005,-20.695
1730,31,66,470.603,765.409,123602.439,30,242.384,199.689,NA,4.07,0.003,-7.125,24.88
1731,31,67,471.613,764.399,124802.463,30,243.812,199.796,NA,1.428,0.001,-45,-37.875
1732,31,68,472.623,763.894,126002.487,61,244.941,199.528,NA,1.129,9.406E-4,-26.565,18.435
1733,31,69,474.642,763.39,127202.51,30,247.022,198.62,NA,2.081,0.002,-14.036,12.529
1734,31,70,476.156,762.885,128402.534,61,248.618,198.048,NA,1.596,0.001,-18.435,-4.399
1735,31,71,476.156,762.885,129602.558,30,248.618,198.048,NA,0,0,0,18.435
1736,31,72,477.671,762.885,130802.581,30,250.133,197.094,NA,1.514,0.001,0,0
1737,31,73,477.671,762.885,132002.605,30,250.133,197.094,NA,0,0,0,0
1738,31,74,477.671,762.885,133202.629,30,250.133,197.094,NA,0,0,0,0
1739,31,75,477.671,762.885,134402.652,61,250.133,197.094,NA,0,0,0,0
1740,31,76,480.195,762.38,135602.676,30,252.707,195.917,NA,2.574,0.002,-11.31,-11.31
1741,31,77,480.195,762.38,136802.7,30,252.707,195.917,NA,0,0,0,11.31
1742,31,78,480.195,762.38,138002.723,30,252.707,195.917,NA,0,0,0,0
1743,31,79,480.195,762.38,139202.747,30,252.707,195.917,NA,0,0,0,0
1744,31,80,482.214,762.38,140402.771,61,254.726,194.674,NA,2.019,0.002,0,0
1745,31,81,482.214,762.38,141602.794,61,254.726,194.674,NA,0,0,0,0
1746,31,82,482.214,762.38,142802.818,61,254.726,194.674,NA,0,0,0,0
1747,31,83,482.214,762.38,144002.842,30,254.726,194.674,NA,0,0,0,0
1748,33,1,947.391,713.414,54001.066,153,0,0,NA,NA,NA,NA,NA
1749,33,2,946.886,710.89,55201.089,153,2.574,2.574,NA,2.574,0.002,-101.31,NA
1750,33,3,946.886,707.356,56401.113,91,6.108,6.079,NA,3.534,0.003,-90,11.31
1751,33,4,944.362,697.765,57601.137,122,16.025,15.939,NA,9.918,0.008,-104.744,-14.744
1752,33,5,944.362,697.765,58801.16,122,16.025,15.939,NA,0,0,0,104.744
1753,33,6,943.857,693.222,60001.184,153,20.597,20.499,NA,4.571,0.004,-96.34,-96.34
1754,33,10,940.323,683.631,61201.208,122,30.818,30.61,NA,10.221,0.009,-110.225,-13.885
1755,33,11,937.799,680.097,62401.231,61,35.161,34.67,NA,4.342,0.004,-125.538,-15.313
1756,33,12,936.285,673.03,63601.255,91,42.388,41.884,NA,7.228,0.006,-102.095,23.443
1757,33,13,935.275,668.486,64801.279,91,47.042,46.532,NA,4.654,0.004,-102.529,-0.434
1758,33,14,933.761,664.953,66001.302,91,50.887,50.341,NA,3.844,0.003,-113.199,-10.67
1759,33,15,933.761,664.448,67201.326,91,51.392,50.828,NA,0.505,4.207E-4,-90,23.199
1760,33,16,932.751,662.934,68401.35,91,53.212,52.56,NA,1.82,0.002,-123.69,-33.69
1761,33,17,932.751,662.934,69601.374,91,53.212,52.56,NA,0,0,0,123.69
1762,33,18,932.751,659.905,70801.397,122,56.241,55.476,NA,3.029,0.003,-90,-90
1763,33,19,930.732,657.381,72001.421,122,59.473,58.457,NA,3.232,0.003,-128.66,-38.66
1764,33,20,928.208,652.333,73201.445,91,65.117,64.023,NA,5.644,0.005,-116.565,12.095
1765,33,21,926.694,647.285,74401.468,122,70.387,69.292,NA,5.27,0.004,-106.699,9.866
1766,33,22,925.684,644.256,75601.492,122,73.58,72.485,NA,3.193,0.003,-108.435,-1.736
1767,33,23,924.674,640.217,76801.516,122,77.742,76.64,NA,4.163,0.003,-104.036,4.399
1768,33,24,924.17,637.189,78001.539,183,80.813,79.684,NA,3.071,0.003,-99.462,4.574
1769,33,25,923.665,635.674,79201.563,61,82.409,81.28,NA,1.596,0.001,-108.435,-8.973
1770,33,26,920.636,624.064,80401.587,91,94.408,93.27,NA,11.999,0.01,-104.621,3.814
1771,33,27,919.626,620.53,81601.61,91,98.083,96.945,NA,3.675,0.003,-105.945,-1.325
1772,33,28,918.112,610.939,82801.634,122,107.794,106.576,NA,9.71,0.008,-98.973,6.973
1773,33,29,916.598,602.862,84001.658,122,116.011,114.76,NA,8.218,0.007,-100.62,-1.647
1774,33,30,916.598,602.862,85201.681,122,116.011,114.76,NA,0,0,0,100.62
1775,33,31,916.598,602.862,86401.705,61,116.011,114.76,NA,0,0,0,0
1776,33,32,916.093,598.824,87601.729,61,120.081,118.788,NA,4.07,0.003,-97.125,-97.125
1777,33,33,916.093,597.309,88801.752,91,121.595,120.249,NA,1.514,0.001,-90,7.125
1778,33,34,916.093,597.309,90001.776,153,121.595,120.249,NA,0,0,0,90
1779,33,35,916.093,597.309,91201.8,61,121.595,120.249,NA,0,0,0,0
1780,33,36,916.093,594.28,92401.823,30,124.624,123.176,NA,3.029,0.003,-90,-90
1781,33,37,916.093,594.28,93601.847,91,124.624,123.176,NA,0,0,0,90
1782,33,38,916.093,594.28,94801.871,30,124.624,123.176,NA,0,0,0,0
1783,33,39,916.093,594.28,96001.895,61,124.624,123.176,NA,0,0,0,0
1784,33,40,916.093,594.28,97201.918,30,124.624,123.176,NA,0,0,0,0
1785,33,41,916.093,594.28,98401.942,91,124.624,123.176,NA,0,0,0,0
1786,33,42,916.093,594.28,99601.966,61,124.624,123.176,NA,0,0,0,0
1787,33,43,916.093,594.28,100801.989,61,124.624,123.176,NA,0,0,0,0
1788,33,44,916.093,594.28,102002.013,30,124.624,123.176,NA,0,0,0,0
1789,33,45,916.093,594.28,103202.037,61,124.624,123.176,NA,0,0,0,0
1790,33,46,916.093,594.28,104402.06,61,124.624,123.176,NA,0,0,0,0
1791,33,47,916.093,594.28,105602.084,30,124.624,123.176,NA,0,0,0,0
1792,33,48,916.093,594.28,106802.108,61,124.624,123.176,NA,0,0,0,0
1793,33,49,916.093,594.28,108002.131,30,124.624,123.176,NA,0,0,0,0
1794,33,50,916.093,594.28,109202.155,0,124.624,123.176,NA,0,0,0,0
1795,33,51,916.093,594.28,110402.179,30,124.624,123.176,NA,0,0,0,0
1796,33,52,916.093,594.28,111602.202,61,124.624,123.176,NA,0,0,0,0
1797,33,53,916.093,594.28,112802.226,30,124.624,123.176,NA,0,0,0,0
1798,33,54,916.093,594.28,114002.25,91,124.624,123.176,NA,0,0,0,0
1799,33,55,916.093,594.28,115202.273,61,124.624,123.176,NA,0,0,0,0
1800,33,56,916.093,594.28,116402.297,30,124.624,123.176,NA,0,0,0,0
1801,33,57,916.093,594.28,117602.321,30,124.624,123.176,NA,0,0,0,0
1802,33,58,916.093,594.28,118802.344,30,124.624,123.176,NA,0,0,0,0
1803,33,59,916.093,594.28,120002.368,30,124.624,123.176,NA,0,0,0,0
1804,33,60,916.093,594.28,121202.392,0,124.624,123.176,NA,0,0,0,0
1805,33,61,916.093,594.28,122402.416,30,124.624,123.176,NA,0,0,0,0
1806,33,62,916.093,593.776,123602.439,30,125.129,123.665,NA,0.505,4.207E-4,-90,-90
1807,33,63,916.598,592.766,124802.463,0,126.258,124.516,NA,1.129,9.406E-4,-63.435,26.565
1808,33,64,916.598,592.766,126002.487,0,126.258,124.516,NA,0,0,0,63.435
1809,33,65,916.598,592.766,127202.51,30,126.258,124.516,NA,0,0,0,0
1810,33,66,916.598,592.766,128402.534,0,126.258,124.516,NA,0,0,0,0
1811,33,67,917.607,592.261,129602.558,30,127.387,124.76,NA,1.129,9.406E-4,-26.565,-26.565
1812,33,68,917.607,592.261,130802.581,0,127.387,124.76,NA,0,0,0,26.565
1813,33,69,917.607,592.261,132002.605,30,127.387,124.76,NA,0,0,0,0
1814,33,70,917.607,592.261,133202.629,61,127.387,124.76,NA,0,0,0,0
1815,33,71,917.607,592.261,134402.652,30,127.387,124.76,NA,0,0,0,0
1816,33,72,918.112,591.251,135602.676,30,128.515,125.622,NA,1.129,9.406E-4,-63.435,-63.435
1817,33,73,918.112,591.251,136802.7,0,128.515,125.622,NA,0,0,0,63.435
1818,35,1,875.204,562.73,144002.842,30,0,0,NA,NA,NA,NA,NA
1819,37,1,655.362,858.293,43200.853,61,0,0,NA,NA,NA,NA,NA
1820,37,2,649.809,856.274,44400.876,61,5.909,5.909,NA,5.909,0.005,-160.017,NA
1821,37,3,644.761,851.73,45600.9,91,12.7,12.468,NA,6.791,0.006,-138.013,22.004
1822,37,4,634.665,844.663,46800.924,61,25.024,24.782,NA,12.324,0.01,-145.008,-6.995
1823,37,5,631.636,841.129,48000.947,30,29.678,29.283,NA,4.654,0.004,-130.601,14.407
1824,37,6,628.102,839.11,49200.971,91,33.748,33.332,NA,4.07,0.003,-150.255,-19.654
1825,37,7,626.083,834.567,50400.995,61,38.72,37.685,NA,4.972,0.004,-113.962,36.293
1826,37,8,626.083,834.567,51601.018,61,38.72,37.685,NA,0,0,0,113.962
1827,37,9,626.083,834.567,52801.042,91,38.72,37.685,NA,0,0,0,0
1828,37,10,624.569,831.033,54001.066,30,42.564,41.125,NA,3.844,0.003,-113.199,-113.199
1829,37,11,622.549,823.966,55201.089,30,49.914,47.486,NA,7.35,0.006,-105.945,7.253
1830,37,12,622.549,814.88,56401.113,30,59.001,54.418,NA,9.086,0.008,-90,15.945
1831,37,13,621.54,808.822,57601.137,30,65.142,59.927,NA,6.141,0.005,-99.462,-9.462
1832,37,14,616.996,792.163,58801.16,91,82.409,76.452,NA,17.267,0.014,-105.255,-5.793
1833,37,15,615.482,789.639,60001.184,30,85.352,79.396,NA,2.943,0.002,-120.964,-15.709
1834,37,16,614.977,789.135,61201.208,122,86.066,80.086,NA,0.714,5.949E-4,-135,-14.036
1835,37,17,612.453,782.067,62401.231,61,93.57,87.472,NA,7.504,0.006,-109.654,25.346
1836,37,18,605.891,767.428,63601.255,61,109.613,103.459,NA,16.043,0.013,-114.146,-4.492
1837,37,19,603.367,763.894,64801.279,61,113.956,107.771,NA,4.342,0.004,-125.538,-11.392
1838,37,20,596.3,750.77,66001.302,61,128.863,122.677,NA,14.907,0.012,-118.301,7.237
1839,37,21,588.727,739.159,67201.326,61,142.724,136.503,NA,13.861,0.012,-123.111,-4.811
1840,37,22,579.136,723.005,68401.35,30,161.511,155.284,NA,18.787,0.016,-120.7,2.412
1841,37,23,573.079,713.919,69601.374,61,172.431,166.176,NA,10.921,0.009,-123.69,-2.99
1842,37,24,573.079,713.919,70801.397,91,172.431,166.176,NA,0,0,0,123.69
1843,37,25,573.079,713.919,72001.421,30,172.431,166.176,NA,0,0,0,0
1844,37,26,573.079,713.919,73201.445,30,172.431,166.176,NA,0,0,0,0
1845,37,27,571.059,709.88,74401.468,30,176.946,170.684,NA,4.515,0.004,-116.565,-116.565
1846,37,30,559.449,691.203,75601.492,61,198.939,192.661,NA,21.992,0.018,-121.866,-5.301
1847,37,31,556.925,684.64,76801.516,30,205.97,199.612,NA,7.031,0.006,-111.038,10.828
1848,37,32,554.906,677.068,78001.539,61,213.806,207.205,NA,7.837,0.007,-104.931,6.106
1849,37,33,552.886,672.02,79201.563,30,219.243,212.6,NA,5.437,0.005,-111.801,-6.87
1850,37,34,552.886,672.02,80401.587,61,219.243,212.6,NA,0,0,0,111.801
1851,37,35,552.382,670.001,81601.61,30,221.325,214.613,NA,2.081,0.002,-104.036,-104.036
1852,37,36,552.382,668.991,82801.634,30,222.334,215.499,NA,1.01,8.413E-4,-90,14.036
1853,37,37,552.382,668.991,84001.658,30,222.334,215.499,NA,0,0,0,90
1854,37,38,552.382,668.991,85201.681,30,222.334,215.499,NA,0,0,0,0
1855,37,39,552.382,663.438,86401.705,30,227.887,220.393,NA,5.553,0.005,-90,-90
1856,37,40,552.382,663.438,87601.729,61,227.887,220.393,NA,0,0,0,90
1857,37,41,551.877,662.934,88801.752,30,228.601,221.075,NA,0.714,5.949E-4,-135,-135
1858,37,42,549.858,658.895,90001.776,0,233.116,225.589,NA,4.515,0.004,-116.565,18.435
1859,37,43,548.343,655.362,91201.8,0,236.961,229.421,NA,3.844,0.003,-113.199,3.366
1860,37,44,546.829,653.847,92401.823,30,239.102,231.468,NA,2.142,0.002,-135,-21.801
1861,37,45,545.314,653.342,93601.847,30,240.699,232.626,NA,1.596,0.001,-161.565,-26.565
1862,37,46,544.81,652.838,94801.871,30,241.412,233.31,NA,0.714,5.949E-4,-135,26.565
1863,37,47,544.81,652.838,96001.895,91,241.412,233.31,NA,0,0,0,135
1864,37,48,544.81,652.838,97201.918,30,241.412,233.31,NA,0,0,0,0
1865,38,1,569.04,897.667,55201.089,30,0,0,NA,NA,NA,NA,NA
1866,38,2,567.526,896.658,56401.113,61,1.82,1.82,NA,1.82,0.002,-146.31,NA
1867,38,3,566.516,896.658,57601.137,61,2.83,2.718,NA,1.01,8.413E-4,180,-33.69
1868,38,4,559.449,888.581,58801.16,30,13.562,13.212,NA,10.732,0.009,-131.186,48.814
1869,38,5,555.915,884.543,60001.184,61,18.928,18.561,NA,5.366,0.004,-131.186,0
1870,38,6,554.906,883.028,61201.208,30,20.748,20.349,NA,1.82,0.002,-123.69,7.496
1871,38,7,553.896,881.514,62401.231,30,22.568,22.142,NA,1.82,0.002,-123.69,0
1872,38,8,551.372,878.485,63601.255,30,26.511,26.079,NA,3.943,0.003,-129.806,-6.116
1873,38,9,550.867,878.485,64801.279,30,27.016,26.424,NA,0.505,4.207E-4,180,-50.194
1874,38,10,550.867,875.961,66001.302,30,29.54,28.31,NA,2.524,0.002,-90,90
1875,38,11,540.771,865.36,67201.326,30,44.179,42.929,NA,14.639,0.012,-133.603,-43.603
1876,38,12,535.723,861.826,68401.35,30,50.341,48.935,NA,6.162,0.005,-145.008,-11.405
1877,38,13,532.189,855.264,69601.374,61,57.794,56.179,NA,7.453,0.006,-118.301,26.707
1878,38,14,529.665,851.73,70801.397,30,62.137,60.503,NA,4.342,0.004,-125.538,-7.237
1879,38,15,522.093,842.644,72001.421,0,73.965,72.33,NA,11.828,0.01,-129.806,-4.268
1880,38,16,519.065,840.12,73201.445,0,77.907,76.219,NA,3.943,0.003,-140.194,-10.389
1881,38,17,516.036,838.605,74401.468,0,81.294,79.359,NA,3.386,0.003,-153.435,-13.241
1882,38,18,516.036,838.605,75601.492,30,81.294,79.359,NA,0,0,0,153.435
1883,38,19,509.978,830.529,76801.516,122,91.39,89.42,NA,10.096,0.008,-126.87,-126.87
1884,38,20,504.93,824.471,78001.539,30,99.275,97.303,NA,7.885,0.007,-129.806,-2.936
1885,38,21,500.387,818.413,79201.563,0,106.847,104.855,NA,7.572,0.006,-126.87,2.936
1886,38,22,498.368,817.404,80401.587,30,109.105,106.943,NA,2.258,0.002,-153.435,-26.565
1887,38,23,496.348,814.375,81601.61,30,112.745,110.552,NA,3.64,0.003,-123.69,29.745
1888,38,24,491.805,808.317,82801.634,30,120.317,118.105,NA,7.572,0.006,-126.87,-3.18
1889,38,25,487.262,804.279,84001.658,30,126.396,124.134,NA,6.079,0.005,-138.366,-11.497
1890,38,26,482.214,794.687,85201.681,91,137.234,134.698,NA,10.839,0.009,-117.759,20.608
1891,38,27,477.166,790.144,86401.705,61,144.026,141.429,NA,6.791,0.006,-138.013,-20.254
1892,38,28,473.127,785.096,87601.729,61,150.49,147.89,NA,6.465,0.005,-128.66,9.353
1893,38,29,472.623,785.096,88801.752,61,150.995,148.218,NA,0.505,4.207E-4,180,-51.34
1894,38,30,472.623,785.096,90001.776,30,150.995,148.218,NA,0,0,0,-180
1895,38,31,472.623,785.096,91201.8,30,150.995,148.218,NA,0,0,0,0
1896,38,32,472.623,785.096,92401.823,30,150.995,148.218,NA,0,0,0,0
1897,38,33,471.108,784.591,93601.847,61,152.591,149.589,NA,1.596,0.001,-161.565,-161.565
1898,38,34,468.079,777.019,94801.871,122,160.747,157.318,NA,8.155,0.007,-111.801,49.764
1899,38,35,464.546,766.923,96001.895,30,171.443,167.371,NA,10.697,0.009,-109.29,2.511
1900,38,36,463.031,763.39,97201.918,30,175.288,171.08,NA,3.844,0.003,-113.199,-3.909
1901,38,37,461.012,760.361,98401.942,30,178.928,174.709,NA,3.64,0.003,-123.69,-10.491
1902,38,38,461.012,760.361,99601.966,30,178.928,174.709,NA,0,0,0,123.69
1903,38,39,461.012,760.361,100801.989,0,178.928,174.709,NA,0,0,0,0
1904,38,40,461.012,758.342,102002.013,0,180.947,176.3,NA,2.019,0.002,-90,-90
1905,38,41,461.012,754.808,103202.037,30,184.481,179.106,NA,3.534,0.003,-90,0
1906,38,42,457.478,744.712,104402.06,30,195.177,189.318,NA,10.697,0.009,-109.29,-19.29
1907,38,43,457.478,744.712,105602.084,0,195.177,189.318,NA,0,0,0,109.29
1908,38,44,454.45,739.664,106802.108,30,201.064,195.182,NA,5.887,0.005,-120.964,-120.964
1909,38,45,454.45,735.625,108002.131,61,205.103,198.466,NA,4.038,0.003,-90,30.964
1910,38,46,454.45,734.616,109202.155,30,206.112,199.291,NA,1.01,8.413E-4,-90,0
1911,38,47,454.45,731.587,110402.179,30,209.141,201.776,NA,3.029,0.003,-90,0
1912,38,48,453.945,730.577,111602.202,30,210.27,202.894,NA,1.129,9.406E-4,-116.565,-26.565
1913,38,49,453.945,730.577,112802.226,61,210.27,202.894,NA,0,0,0,116.565
1914,38,50,453.945,730.577,114002.25,30,210.27,202.894,NA,0,0,0,0
1915,38,51,453.945,730.577,115202.273,0,210.27,202.894,NA,0,0,0,0
1916,38,52,453.945,730.577,116402.297,30,210.27,202.894,NA,0,0,0,0
1917,38,53,449.402,726.539,117602.321,30,216.349,208.802,NA,6.079,0.005,-138.366,-138.366
1918,38,54,447.887,726.034,118802.344,0,217.945,210.086,NA,1.596,0.001,-161.565,-23.199
1919,38,55,447.887,726.034,120002.368,0,217.945,210.086,NA,0,0,0,161.565
1920,38,56,447.887,726.034,121202.392,30,217.945,210.086,NA,0,0,0,0
1921,38,57,447.887,726.034,122402.416,0,217.945,210.086,NA,0,0,0,0
1922,38,58,447.887,726.034,123602.439,30,217.945,210.086,NA,0,0,0,0
1923,38,59,447.887,726.034,124802.463,30,217.945,210.086,NA,0,0,0,0
1924,38,60,447.887,726.034,126002.487,0,217.945,210.086,NA,0,0,0,0
1925,38,61,447.887,726.034,127202.51,0,217.945,210.086,NA,0,0,0,0
1926,38,62,447.887,726.034,128402.534,0,217.945,210.086,NA,0,0,0,0
1927,38,63,447.887,726.034,129602.558,61,217.945,210.086,NA,0,0,0,0
