Nr,TID,PID,x [micron],y [micron],t [sec],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],? [deg],?? [deg]
3124,35,131,826.49,435.267,120290.427,114,138.919,131.249,NA,7.139,0.008,-98.13,16.887
3125,35,132,825.985,429.209,121215.738,83,144.998,137.048,NA,6.079,0.007,-94.764,3.366
3126,35,133,825.985,429.209,122141.049,185,144.998,137.048,NA,0,0,0,94.764
3127,35,134,825.985,429.209,123066.36,100,144.998,137.048,NA,0,0,0,0
3128,35,135,825.985,425.171,123991.671,69,149.036,140.804,NA,4.038,0.004,-90,-90
3129,35,136,825.48,419.113,124916.982,117,155.115,146.644,NA,6.079,0.007,-94.764,-4.764
3130,35,137,825.48,414.57,125842.292,55,159.658,150.906,NA,4.543,0.005,-90,4.764
3131,35,138,825.48,409.522,126767.603,97,164.706,155.661,NA,5.048,0.005,-90,0
3132,35,139,825.48,406.493,127692.914,122,167.735,158.522,NA,3.029,0.003,-90,0
3133,35,140,825.48,402.96,128618.225,74,171.269,161.868,NA,3.534,0.004,-90,0
3134,35,141,825.48,402.96,129543.536,66,171.269,161.868,NA,0,0,0,90
3135,35,142,825.48,401.445,130468.847,67,172.783,163.305,NA,1.514,0.002,-90,-90
3136,35,143,825.48,401.445,131394.158,114,172.783,163.305,NA,0,0,0,90
3137,35,144,825.48,400.94,132319.469,59,173.288,163.784,NA,0.505,5.456E-4,-90,-90
3138,35,145,823.461,399.426,133244.78,58,175.812,165.862,NA,2.524,0.003,-143.13,-53.13
3139,35,146,822.956,399.426,134170.091,52,176.317,166.026,NA,0.505,5.456E-4,180,-36.87
3140,35,147,822.956,399.426,135095.402,58,176.317,166.026,NA,0,0,0,-180
3141,35,148,821.947,397.912,136020.713,88,178.137,167.787,NA,1.82,0.002,-123.69,-123.69
3142,35,149,821.947,396.397,136946.024,63,179.651,169.218,NA,1.514,0.002,-90,33.69
3143,35,150,821.947,396.397,137871.335,83,179.651,169.218,NA,0,0,0,90
3144,35,151,819.423,392.359,138796.646,111,184.413,173.862,NA,4.762,0.005,-122.005,-122.005
3145,35,152,820.432,391.349,139721.957,145,185.841,174.485,NA,1.428,0.002,-45,77.005
3146,35,153,820.432,391.349,140647.268,74,185.841,174.485,NA,0,0,0,45
3147,37,1,524.113,933.256,26834.018,81,0,0,NA,NA,NA,NA,NA
3148,37,2,521.589,933.256,27759.329,64,2.524,2.524,NA,2.524,0.003,180,NA
3149,37,3,518.055,931.742,28684.64,22,6.368,6.244,NA,3.844,0.004,-156.801,23.199
3150,37,4,513.512,931.237,29609.951,133,10.94,10.791,NA,4.571,0.005,-173.66,-16.858
3151,37,5,511.492,930.227,30535.262,111,13.197,12.978,NA,2.258,0.002,-153.435,20.225
3152,37,6,507.454,928.208,31460.573,147,17.712,17.407,NA,4.515,0.005,-153.435,0
3153,37,7,502.406,926.694,32385.884,175,22.983,22.677,NA,5.27,0.006,-163.301,-9.866
3154,37,8,497.358,924.17,33311.195,66,28.627,28.255,NA,5.644,0.006,-153.435,9.866
3155,37,9,492.31,922.15,34236.506,93,34.063,33.686,NA,5.437,0.006,-158.199,-4.764
3156,37,10,489.281,917.102,35161.817,21,39.95,38.395,NA,5.887,0.006,-120.964,37.235
3157,37,11,483.728,914.074,36087.128,66,46.276,44.709,NA,6.325,0.007,-151.39,-30.426
3158,37,12,479.185,911.55,37012.439,65,51.473,49.896,NA,5.197,0.006,-150.945,0.444
3159,37,13,477.166,910.035,37937.75,38,53.997,52.376,NA,2.524,0.003,-143.13,7.815
3160,37,14,474.642,909.53,38863.061,64,56.571,54.866,NA,2.574,0.003,-168.69,-25.56
3161,37,15,474.642,909.53,39788.372,64,56.571,54.866,NA,0,0,0,168.69
3162,37,16,474.642,909.53,40713.683,55,56.571,54.866,NA,0,0,0,0
3163,37,17,474.642,909.53,41638.994,128,56.571,54.866,NA,0,0,0,0
3164,37,18,474.137,908.521,42564.305,80,57.7,55.762,NA,1.129,0.001,-116.565,-116.565
3165,37,19,473.632,908.521,43489.616,77,58.204,56.215,NA,0.505,5.456E-4,180,-63.435
3166,37,20,473.632,908.521,44414.927,126,58.204,56.215,NA,0,0,0,-180
3167,37,21,473.632,908.521,45340.238,164,58.204,56.215,NA,0,0,0,0
3168,37,22,470.603,907.511,46265.549,76,61.397,59.38,NA,3.193,0.003,-161.565,-161.565
3169,37,23,465.555,905.492,47190.86,85,66.834,64.806,NA,5.437,0.006,-158.199,3.366
3170,37,24,463.031,903.473,48116.171,88,70.066,67.956,NA,3.232,0.003,-141.34,16.858
3171,37,25,460.507,902.968,49041.482,116,72.64,70.449,NA,2.574,0.003,-168.69,-27.35
3172,37,26,457.478,901.958,49966.793,183,75.833,73.618,NA,3.193,0.003,-161.565,7.125
3173,37,27,456.974,901.958,50892.104,74,76.338,74.076,NA,0.505,5.456E-4,180,-18.435
3174,37,28,456.974,901.958,51817.415,81,76.338,74.076,NA,0,0,0,-180
3175,37,29,456.974,901.958,52742.726,71,76.338,74.076,NA,0,0,0,0
3176,37,30,456.974,901.958,53668.036,64,76.338,74.076,NA,0,0,0,0
3177,37,31,454.954,900.444,54593.347,57,78.862,76.547,NA,2.524,0.003,-143.13,-143.13
3178,37,32,450.411,898.929,55518.658,57,83.651,81.303,NA,4.789,0.005,-161.565,-18.435
3179,37,33,449.402,898.425,56443.969,75,84.78,82.432,NA,1.129,0.001,-153.435,8.13
3180,37,34,446.373,895.901,57369.28,33,88.722,86.249,NA,3.943,0.004,-140.194,13.241
3181,37,35,445.363,895.396,58294.591,55,89.851,87.378,NA,1.129,0.001,-153.435,-13.241
3182,37,36,443.849,893.881,59219.902,89,91.993,89.402,NA,2.142,0.002,-135,18.435
3183,37,37,441.83,890.853,60145.213,51,95.633,92.566,NA,3.64,0.004,-123.69,11.31
3184,37,38,439.81,889.338,61070.524,54,98.157,95.056,NA,2.524,0.003,-143.13,-19.44
3185,37,39,438.296,888.329,61995.835,91,99.977,96.866,NA,1.82,0.002,-146.31,-3.18
3186,37,40,438.296,888.329,62921.146,169,99.977,96.866,NA,0,0,0,146.31
3187,37,41,437.286,886.814,63846.457,71,101.797,98.467,NA,1.82,0.002,-123.69,-123.69
3188,37,42,434.258,881.261,64771.768,78,108.122,103.814,NA,6.325,0.007,-118.61,5.08
3189,37,43,432.238,879.747,65697.079,39,110.646,106.321,NA,2.524,0.003,-143.13,-24.52
3190,37,44,430.724,878.737,66622.39,93,112.466,108.138,NA,1.82,0.002,-146.31,-3.18
3191,37,45,430.724,878.232,67547.701,43,112.971,108.393,NA,0.505,5.456E-4,-90,56.31
3192,37,46,429.714,877.728,68473.012,67,114.1,109.519,NA,1.129,0.001,-153.435,-63.435
3193,37,47,429.714,877.728,69398.323,40,114.1,109.519,NA,0,0,0,153.435
3194,37,48,429.714,877.728,70323.634,41,114.1,109.519,NA,0,0,0,0
3195,37,49,428.2,877.223,71248.945,23,115.696,111.081,NA,1.596,0.002,-161.565,-161.565
3196,37,50,428.2,877.223,72174.256,54,115.696,111.081,NA,0,0,0,161.565
3197,37,51,428.2,877.223,73099.567,26,115.696,111.081,NA,0,0,0,0
3198,37,52,427.695,877.223,74024.878,28,116.201,111.517,NA,0.505,5.456E-4,180,180
3199,37,53,427.695,877.223,74950.189,39,116.201,111.517,NA,0,0,0,-180
3200,37,54,426.181,876.718,75875.5,0,117.797,113.081,NA,1.596,0.002,-161.565,-161.565
3201,37,55,426.181,876.718,76800.811,35,117.797,113.081,NA,0,0,0,161.565
3202,37,56,426.181,876.718,77726.122,46,117.797,113.081,NA,0,0,0,0
3203,37,57,425.676,875.708,78651.433,28,118.926,114.024,NA,1.129,0.001,-116.565,-116.565
3204,37,58,425.171,874.194,79576.744,34,120.523,115.229,NA,1.596,0.002,-108.435,8.13
3205,37,59,423.152,873.184,80502.055,64,122.78,117.481,NA,2.258,0.002,-153.435,-45
3206,37,60,422.142,872.68,81427.366,32,123.909,118.606,NA,1.129,0.001,-153.435,0
3207,37,61,422.142,872.68,82352.677,31,123.909,118.606,NA,0,0,0,153.435
3208,37,62,422.142,872.68,83277.988,72,123.909,118.606,NA,0,0,0,0
3209,37,63,422.142,872.68,84203.299,41,123.909,118.606,NA,0,0,0,0
3210,37,64,420.628,871.67,85128.61,52,125.729,120.424,NA,1.82,0.002,-146.31,-146.31
3211,37,65,420.123,871.67,86053.921,49,126.234,120.858,NA,0.505,5.456E-4,180,-33.69
3212,37,66,420.123,871.67,86979.232,44,126.234,120.858,NA,0,0,0,-180
3213,37,116,420.123,868.641,87904.543,2,129.263,122.429,NA,3.029,0.003,-90,-90
3214,37,117,419.113,869.651,88829.854,54,130.69,122.762,NA,1.428,0.002,135,-135
3215,37,118,419.113,869.651,89755.164,27,130.69,122.762,NA,0,0,0,-135
3216,37,119,417.599,869.146,90680.475,42,132.287,124.319,NA,1.596,0.002,-161.565,-161.565
3217,37,120,417.094,868.641,91605.786,56,133.001,125.012,NA,0.714,7.715E-4,-135,26.565
3218,37,121,417.094,868.641,92531.097,46,133.001,125.012,NA,0,0,0,135
3219,37,122,416.589,868.641,93456.408,30,133.505,125.445,NA,0.505,5.456E-4,180,180
3220,37,123,415.075,866.622,94381.719,32,136.029,127.786,NA,2.524,0.003,-126.87,53.13
3221,37,124,411.541,860.06,95307.03,29,143.483,134.276,NA,7.453,0.008,-118.301,8.569
3222,37,125,409.522,856.526,96232.341,27,147.553,137.908,NA,4.07,0.004,-119.745,-1.444
3223,37,126,408.513,854.507,97157.652,42,149.81,139.874,NA,2.258,0.002,-116.565,3.18
3224,37,127,405.484,847.944,98082.963,37,157.038,146.12,NA,7.228,0.008,-114.775,1.79
3225,37,128,405.484,847.944,99008.274,31,157.038,146.12,NA,0,0,0,114.775
3226,37,129,405.484,847.944,99933.585,28,157.038,146.12,NA,0,0,0,0
3227,37,130,405.484,847.944,100858.896,30,157.038,146.12,NA,0,0,0,0
3228,37,131,405.484,847.944,101784.207,25,157.038,146.12,NA,0,0,0,0
3229,37,132,404.979,847.439,102709.518,54,157.752,146.824,NA,0.714,7.715E-4,-135,-135
3230,37,133,404.979,847.439,103634.829,29,157.752,146.824,NA,0,0,0,135
3231,37,134,404.979,847.439,104560.14,23,157.752,146.824,NA,0,0,0,0
3232,37,135,404.979,847.439,105485.451,53,157.752,146.824,NA,0,0,0,0
3233,37,136,404.979,847.439,106410.762,22,157.752,146.824,NA,0,0,0,0
3234,37,137,404.979,847.439,107336.073,33,157.752,146.824,NA,0,0,0,0
3235,37,138,404.474,847.439,108261.384,57,158.257,147.234,NA,0.505,5.456E-4,180,180
3236,37,139,404.474,847.439,109186.695,46,158.257,147.234,NA,0,0,0,-180
3237,37,140,403.969,846.43,110112.006,41,159.385,148.234,NA,1.129,0.001,-116.565,-116.565
3238,37,141,403.464,844.915,111037.317,13,160.982,149.533,NA,1.596,0.002,-108.435,8.13
3239,37,142,402.455,844.411,111962.628,0,162.11,150.646,NA,1.129,0.001,-153.435,-45
3240,37,143,401.445,843.401,112887.939,39,163.538,152.057,NA,1.428,0.002,-135,18.435
3241,37,144,400.436,843.401,113813.25,0,164.548,152.872,NA,1.01,0.001,180,-45
3242,37,145,398.921,842.391,114738.561,30,166.368,154.691,NA,1.82,0.002,-146.31,33.69
3243,37,146,397.407,841.887,115663.872,23,167.964,156.214,NA,1.596,0.002,-161.565,-15.255
3244,37,147,392.864,840.372,116589.183,0,172.753,160.791,NA,4.789,0.005,-161.565,0
3245,37,148,388.825,837.343,117514.494,32,177.801,165.837,NA,5.048,0.005,-143.13,18.435
3246,37,149,387.816,836.334,118439.805,31,179.229,167.245,NA,1.428,0.002,-135,8.13
3247,37,150,386.301,834.819,119365.116,31,181.371,169.357,NA,2.142,0.002,-135,0
3248,37,151,386.301,834.819,120290.427,35,181.371,169.357,NA,0,0,0,135
3249,37,152,386.301,834.819,121215.738,14,181.371,169.357,NA,0,0,0,0
3250,37,153,385.796,834.315,122141.049,26,182.085,170.061,NA,0.714,7.715E-4,-135,-135
3251,37,154,385.796,834.315,123066.36,29,182.085,170.061,NA,0,0,0,135
3252,37,155,385.796,834.315,123991.671,34,182.085,170.061,NA,0,0,0,0
3253,37,156,385.796,833.81,124916.982,5,182.59,170.355,NA,0.505,5.456E-4,-90,-90
3254,37,157,385.292,833.305,125842.292,59,183.303,171.06,NA,0.714,7.715E-4,-135,-45
3255,37,158,385.292,833.305,126767.603,30,183.303,171.06,NA,0,0,0,135
3256,37,159,385.292,833.305,127692.914,27,183.303,171.06,NA,0,0,0,0
3257,37,160,385.292,833.305,128618.225,32,183.303,171.06,NA,0,0,0,0
3258,37,161,385.292,833.305,129543.536,31,183.303,171.06,NA,0,0,0,0
3259,37,162,385.292,833.305,130468.847,31,183.303,171.06,NA,0,0,0,0
3260,37,163,384.787,832.295,131394.158,16,184.432,172.06,NA,1.129,0.001,-116.565,-116.565
3261,37,164,384.282,832.295,132319.469,29,184.937,172.469,NA,0.505,5.456E-4,180,-63.435
3262,37,165,383.272,832.295,133244.78,34,185.947,173.289,NA,1.01,0.001,180,0
3263,37,166,383.272,832.295,134170.091,24,185.947,173.289,NA,0,0,0,-180
3264,37,167,383.272,832.295,135095.402,28,185.947,173.289,NA,0,0,0,0
3265,37,168,383.272,832.295,136020.713,8,185.947,173.289,NA,0,0,0,0
3266,37,169,383.272,830.781,136946.024,22,187.461,174.176,NA,1.514,0.002,-90,-90
3267,37,170,383.272,829.771,137871.335,67,188.471,174.772,NA,1.01,0.001,-90,0
3268,37,171,381.758,828.257,138796.646,32,190.612,176.889,NA,2.142,0.002,-135,-45
3269,37,172,381.758,828.257,139721.957,72,190.612,176.889,NA,0,0,0,135
3270,37,173,381.253,828.257,140647.268,29,191.117,177.295,NA,0.505,5.456E-4,180,180
3271,38,1,678.835,746.983,0,61,0,0,NA,NA,NA,NA,NA
3272,38,2,678.835,746.983,925.311,100,0,0,NA,0,0,0,NA
3273,38,3,678.835,746.983,1850.622,87,0,0,NA,0,0,0,0
3274,38,4,678.835,746.983,2775.933,22,0,0,NA,0,0,0,0
3275,38,5,672.777,741.431,3701.244,107,8.218,8.218,NA,8.218,0.009,-137.49,-137.49
3276,38,6,670.253,739.916,4626.555,59,11.161,11.117,NA,2.943,0.003,-149.036,-11.547
3277,38,7,669.244,739.411,5551.866,77,12.29,12.22,NA,1.129,0.001,-153.435,-4.399
3278,38,8,668.739,739.411,6477.177,127,12.795,12.62,NA,0.505,5.456E-4,180,-26.565
3279,38,9,666.215,738.402,7402.488,143,15.513,15.261,NA,2.718,0.003,-158.199,21.801
3280,38,10,663.691,735.373,8327.799,148,19.456,19.083,NA,3.943,0.004,-129.806,28.393
3281,38,11,660.157,733.859,9253.11,72,23.3,22.828,NA,3.844,0.004,-156.801,-26.996
3282,38,12,660.157,733.859,10178.421,65,23.3,22.828,NA,0,0,0,156.801
3283,38,13,659.148,733.354,11103.732,26,24.429,23.945,NA,1.129,0.001,-153.435,-153.435
3284,38,14,651.576,728.811,12029.043,90,33.259,32.762,NA,8.83,0.01,-149.036,4.399
3285,38,15,647.032,723.763,12954.354,58,40.051,39.378,NA,6.791,0.007,-131.987,17.049
3286,38,16,645.518,721.238,13879.665,56,42.994,42.105,NA,2.943,0.003,-120.964,11.023
3287,38,17,645.518,721.238,14804.976,31,42.994,42.105,NA,0,0,0,120.964
3288,38,18,644.003,719.219,15730.287,32,45.518,44.543,NA,2.524,0.003,-126.87,-126.87
3289,38,19,644.003,719.219,16655.598,57,45.518,44.543,NA,0,0,0,126.87
3290,38,20,643.499,716.695,17580.909,84,48.092,46.541,NA,2.574,0.003,-101.31,-101.31
3291,38,21,640.47,715.181,18506.219,71,51.479,49.833,NA,3.386,0.004,-153.435,-52.125
3292,38,22,638.451,711.647,19431.53,28,55.549,53.661,NA,4.07,0.004,-119.745,33.69
3293,38,23,636.936,709.628,20356.841,52,58.073,56.133,NA,2.524,0.003,-126.87,-7.125
3294,38,24,635.927,706.094,21282.152,27,61.748,59.271,NA,3.675,0.004,-105.945,20.925
3295,38,25,635.927,706.094,22207.463,28,61.748,59.271,NA,0,0,0,105.945
3296,38,26,634.412,704.58,23132.774,34,63.889,61.412,NA,2.142,0.002,-135,-135
3297,38,27,631.383,699.532,24058.085,49,69.776,67.107,NA,5.887,0.006,-120.964,14.036
3298,38,28,629.869,698.018,24983.396,100,71.918,69.248,NA,2.142,0.002,-135,-14.036
3299,38,29,625.326,689.436,25908.707,51,81.628,78.581,NA,9.71,0.01,-117.897,17.103
3300,38,30,624.316,687.921,26834.018,31,83.448,80.378,NA,1.82,0.002,-123.69,-5.793
3301,38,31,622.802,683.378,27759.329,35,88.237,84.766,NA,4.789,0.005,-108.435,15.255
3302,38,32,621.792,681.864,28684.64,32,90.057,86.571,NA,1.82,0.002,-123.69,-15.255
3303,38,33,621.287,678.835,29609.951,64,93.128,89.196,NA,3.071,0.003,-99.462,24.228
3304,38,34,618.763,676.311,30535.262,28,96.697,92.753,NA,3.57,0.004,-135,-35.538
3305,38,35,618.763,676.311,31460.573,54,96.697,92.753,NA,0,0,0,135
3306,38,36,618.763,676.311,32385.884,97,96.697,92.753,NA,0,0,0,0
3307,38,37,616.744,671.768,33311.195,31,101.669,97.533,NA,4.972,0.005,-113.962,-113.962
3308,38,38,616.744,671.768,34236.506,29,101.669,97.533,NA,0,0,0,113.962
3309,38,39,616.744,671.768,35161.817,31,101.669,97.533,NA,0,0,0,0
3310,38,40,616.744,671.768,36087.128,47,101.669,97.533,NA,0,0,0,0
3311,38,41,616.744,671.768,37012.439,38,101.669,97.533,NA,0,0,0,0
3312,38,42,616.744,671.768,37937.75,33,101.669,97.533,NA,0,0,0,0
3313,38,43,616.744,671.768,38863.061,27,101.669,97.533,NA,0,0,0,0
3314,38,44,616.744,671.768,39788.372,33,101.669,97.533,NA,0,0,0,0
3315,38,45,616.744,671.768,40713.683,6,101.669,97.533,NA,0,0,0,0
3316,38,46,616.744,671.768,41638.994,33,101.669,97.533,NA,0,0,0,0
3317,38,47,616.744,669.748,42564.305,24,103.688,99.099,NA,2.019,0.002,-90,-90
3318,38,48,616.744,669.748,43489.616,32,103.688,99.099,NA,0,0,0,90
3319,38,49,616.744,669.748,44414.927,59,103.688,99.099,NA,0,0,0,0
3320,38,50,616.239,667.729,45340.238,72,105.77,100.992,NA,2.081,0.002,-104.036,-104.036
3321,38,51,612.706,663.186,46265.549,34,111.525,106.748,NA,5.756,0.006,-127.875,-23.839
3322,38,52,612.201,660.662,47190.86,14,114.099,109.048,NA,2.574,0.003,-101.31,26.565
3323,38,53,612.201,660.662,48116.171,27,114.099,109.048,NA,0,0,0,101.31
3324,38,54,609.677,655.614,49041.482,29,119.743,114.592,NA,5.644,0.006,-116.565,-116.565
3325,38,55,607.658,652.585,49966.793,57,123.383,118.225,NA,3.64,0.004,-123.69,-7.125
3326,38,56,607.153,652.08,50892.104,27,124.097,118.932,NA,0.714,7.715E-4,-135,-11.31
3327,38,57,607.153,652.08,51817.415,24,124.097,118.932,NA,0,0,0,135
3328,38,58,607.153,652.08,52742.726,31,124.097,118.932,NA,0,0,0,0
3329,38,59,607.153,652.08,53668.036,62,124.097,118.932,NA,0,0,0,0
3330,38,60,607.153,652.08,54593.347,59,124.097,118.932,NA,0,0,0,0
3331,38,61,605.638,649.556,55518.658,39,127.041,121.86,NA,2.943,0.003,-120.964,-120.964
3332,38,62,604.124,647.537,56443.969,32,129.565,124.384,NA,2.524,0.003,-126.87,-5.906
3333,38,63,604.124,647.537,57369.28,27,129.565,124.384,NA,0,0,0,126.87
3334,38,64,604.124,647.537,58294.591,26,129.565,124.384,NA,0,0,0,0
3335,38,65,604.124,647.537,59219.902,52,129.565,124.384,NA,0,0,0,0
3336,38,66,604.124,647.537,60145.213,35,129.565,124.384,NA,0,0,0,0
3337,38,67,604.124,647.537,61070.524,57,129.565,124.384,NA,0,0,0,0
3338,38,68,604.124,647.537,61995.835,43,129.565,124.384,NA,0,0,0,0
3339,38,69,604.124,647.537,62921.146,42,129.565,124.384,NA,0,0,0,0
3340,38,70,604.124,647.537,63846.457,46,129.565,124.384,NA,0,0,0,0
3341,38,71,603.619,645.013,64771.768,23,132.139,126.71,NA,2.574,0.003,-101.31,-101.31
3342,38,72,599.581,638.955,65697.079,30,139.419,133.982,NA,7.28,0.008,-123.69,-22.38
3343,38,73,597.562,636.431,66622.39,28,142.652,137.212,NA,3.232,0.003,-128.66,-4.97
3344,38,74,597.562,636.431,67547.701,31,142.652,137.212,NA,0,0,0,128.66
3345,38,75,596.047,634.412,68473.012,47,145.176,139.736,NA,2.524,0.003,-126.87,-126.87
3346,38,76,594.533,631.383,69398.323,7,148.562,143.074,NA,3.386,0.004,-116.565,10.305
3347,38,77,593.018,629.869,70323.634,42,150.704,145.191,NA,2.142,0.002,-135,-18.435
3348,38,78,593.018,629.869,71248.945,42,150.704,145.191,NA,0,0,0,135
3349,38,79,590.999,626.84,72174.256,20,154.344,148.827,NA,3.64,0.004,-123.69,-123.69
3350,38,80,590.494,624.821,73099.567,33,156.425,150.757,NA,2.081,0.002,-104.036,19.654
3351,38,81,590.494,624.821,74024.878,18,156.425,150.757,NA,0,0,0,104.036
3352,38,82,589.989,624.821,74950.189,43,156.93,151.054,NA,0.505,5.456E-4,180,180
3353,38,83,587.97,621.287,75875.5,30,161,155.1,NA,4.07,0.004,-119.745,60.255
3354,38,84,581.913,613.715,76800.811,31,170.697,164.786,NA,9.697,0.01,-128.66,-8.915
3355,38,85,579.389,610.182,77726.122,54,175.039,169.128,NA,4.342,0.005,-125.538,3.122
3356,38,86,579.389,610.182,78651.433,68,175.039,169.128,NA,0,0,0,125.538
3357,38,87,579.389,609.172,79576.744,27,176.049,169.946,NA,1.01,0.001,-90,-90
3358,38,88,578.884,607.153,80502.055,28,178.13,171.88,NA,2.081,0.002,-104.036,-14.036
